airlines,Date,Month,Year,Weekday,Dep_Time,Ar_Time,depr_Citie,Ar_Citie,Travel_Time,Airline_Cabin,no_stops,Price,timestamp,avg_Price,min_Price
IndiGo,16,1,2022,6,06:20,08:15,jaipur,mumbai,1h 55m,E,direct,2206,20211229-1602,3118.266666666667,2165
AirAsia India,16,1,2022,6,10:25,12:25,jaipur,mumbai,2h 00m,E,direct,2216,20211229-1602,3118.266666666667,2165
SpiceJet,16,1,2022,6,08:30,10:35,jaipur,mumbai,2h 05m,E,direct,2216,20211229-1602,3118.266666666667,2165
GoFirst,16,1,2022,6,08:45,10:55,jaipur,mumbai,2h 10m,E,direct,2426,20211229-1602,3118.266666666667,2165
IndiGo,16,1,2022,6,19:30,04:10,jaipur,mumbai,8h 40m,E,1 stop,2449,20211229-1602,3118.266666666667,2165
IndiGo,16,1,2022,6,19:45,04:10,jaipur,mumbai,8h 25m,E,1 stop,2546,20211229-1602,3118.266666666667,2165
IndiGo,16,1,2022,6,19:45,07:10,jaipur,mumbai,11h 25m,E,1 stop,2546,20211229-1602,3118.266666666667,2165
SpiceJet,16,1,2022,6,08:45,07:25,jaipur,mumbai,22h 40m,E,1 stop,4216,20211229-1602,3118.266666666667,2165
AirAsia India,16,1,2022,6,23:50,06:35,jaipur,mumbai,6h 45m,E,1 stop,4595,20211229-1602,3118.266666666667,2165
AirAsia India,16,1,2022,6,16:25,06:35,jaipur,mumbai,14h 10m,E,1 stop,5433,20211229-1602,3118.266666666667,2165
GoFirst,16,1,2022,6,21:45,23:30,jaipur,mumbai,1h 45m,E,direct,7063,20211229-1602,3118.266666666667,2165
"AirAsia India, SpiceJet",16,1,2022,6,16:25,22:05,jaipur,mumbai,5h 40m,E,1 stop,2165,20211229-1602,3118.266666666667,2165
"AirAsia India, SpiceJet",16,1,2022,6,23:50,08:40,jaipur,mumbai,8h 50m,E,1 stop,2215,20211229-1602,3118.266666666667,2165
AirAsia India,16,1,2022,6,17:15,00:35,jaipur,mumbai,7h 20m,E,1 stop,2216,20211229-1602,3118.266666666667,2165
AirAsia India,16,1,2022,6,12:25,20:35,jaipur,mumbai,8h 10m,E,1 stop,2266,20211229-1602,3118.266666666667,2165
